rooms,baths,area,lat,lng,amenity_count,has_swimming_pool,has_gym_or_health_club,has_covered_parking,has_lawn_or_garden,has_security_staff,has_balcony_or_terrace,has_jacuzzi,has_sauna,has_cctv_security,price_per_sqm,rooms_x_baths,area_per_room,amenity_density,total_amenities,city_en_enc,neighbourhood_en_enc,province_en_enc,furnishingStatus_furnished,furnishingStatus_unfurnished,furnishingStatus_unknown,completionStatus_completed,completionStatus_under-construction,property_type_en_Apartments,property_type_en_Cabins,property_type_en_Chalets,property_type_en_Duplexes,property_type_en_Hotel Apartments,property_type_en_Lands,property_type_en_Other Residential,property_type_en_Penthouses,property_type_en_Roofs,property_type_en_Rooms,property_type_en_Townhouses,property_type_en_Twin Houses,property_type_en_Villas,property_type_en_iVillas
4,4,276.0,30.2013484,31.6804732,19,1,1,0,1,1,1,1,1,0,31884.057971014492,16,69.0,6.884057971014493,7,16.088423555642784,16.15957650726579,16.066802461833923,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,2,135.0,30.8627527,29.27810085,37,1,1,1,1,1,1,1,1,1,43185.18518518518,6,45.0,27.407407407407405,9,16.345788916607955,16.016547844430676,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,4,235.0,29.99792889,31.49372067,18,0,1,1,1,0,0,1,1,0,144680.8510638298,20,47.0,7.659574468085106,5,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,204.0,30.0495586,31.6140162,7,0,0,0,0,1,1,0,0,0,30637.254901960783,9,68.0,3.4313725490196076,2,15.82707481102028,15.47260375393688,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,505.0,30.0920272,31.4838462,16,1,1,1,1,1,1,0,0,1,63465.346534653465,25,101.0,3.1683168316831685,7,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,3,185.0,31.3543445,27.2373159,29,1,1,1,1,1,1,1,1,0,81081.08108108108,12,46.25,15.675675675675675,8,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,130.0,30.06805,31.406379,29,1,1,1,1,1,1,1,1,1,90700.0,4,65.0,22.307692307692307,9,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,92.0,31.082957585789,28.032116949628,17,1,1,0,1,0,1,0,0,0,81521.73913043478,4,46.0,18.478260869565215,4,16.345788916607955,16.264790116464905,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,4,245.0,30.0742797,31.5887794,0,0,0,0,0,0,0,0,0,0,50693.87755102041,20,49.0,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,4,164.0,30.025056,31.5948035,33,1,1,1,1,1,1,1,1,1,57926.829268292684,12,54.666666666666664,20.121951219512198,9,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,135.0,30.09177585,31.6426486,6,0,0,1,0,0,0,0,0,0,47407.40740740741,6,45.0,4.444444444444444,1,15.93111255107345,15.88868261241667,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,150.0,29.97070459671,31.796091226155,22,1,1,0,1,1,0,1,1,1,29838.0,9,50.0,14.666666666666666,7,15.616501940217244,15.375105071772207,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,290.0,30.0381444,31.0381771,25,1,1,1,1,0,1,1,1,0,34482.75862068965,16,72.5,8.620689655172415,7,16.02378508137718,15.974254731399089,16.01134442508541,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,3,159.0,29.9875186,31.5555302,17,1,1,1,1,0,0,0,1,0,66037.7358490566,9,53.0,10.69182389937107,5,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,145.0,30.14005,31.74103,3,0,0,0,0,0,0,0,0,0,12413.793103448275,6,48.333333333333336,2.0689655172413794,0,14.375126917328105,14.375126917328105,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,252.0,29.9707309,31.0369528,26,1,1,1,1,0,1,1,1,0,27777.777777777777,9,84.0,10.317460317460318,7,16.10616420501588,15.76142084987672,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,4,245.0,30.04842577295,31.501481164322,0,0,0,0,0,0,0,0,0,0,61004.08163265306,12,81.66666666666667,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3,145.0,30.068527462055,31.64004459621,28,1,1,1,1,1,0,1,1,1,70896.55172413793,9,48.333333333333336,19.310344827586206,8,15.82707481102028,16.06690771944096,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,120.0,30.8604813,28.9360779,3,0,0,0,0,0,0,0,0,0,79466.66666666667,9,40.0,2.5,0,16.345788916607955,16.070584773153033,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,3,250.0,29.979887358979,31.314718290157,4,0,0,0,0,0,0,0,0,0,30000.0,12,62.5,1.6,0,15.230349646082692,15.830413711839864,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,208.0,30.0141854,31.0769017,46,1,1,1,1,1,1,1,1,1,33653.846153846156,6,69.33333333333333,22.115384615384613,9,16.10616420501588,16.20423135360026,16.01134442508541,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,103.0,31.0789366,28.1843221,25,1,1,1,1,0,1,1,1,0,74757.28155339806,4,51.5,24.271844660194173,7,16.345788916607955,16.264790116464905,16.345788916607955,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,190.0,29.9820789,30.9664711,7,0,0,0,0,0,0,0,0,0,23684.21052631579,6,63.333333333333336,3.68421052631579,0,16.10616420501588,15.830413711839864,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,131.0,30.01321,31.48737,6,0,1,0,1,1,1,0,0,0,45114.50381679389,6,43.666666666666664,4.580152671755725,4,16.282847171369255,16.173530452453797,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1,160.0,31.21536,29.94034,0,0,0,0,0,0,0,0,0,0,32500.0,3,53.333333333333336,0.0,0,15.830413711839864,15.754226482185867,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,170.0,31.21536,29.94034,3,0,0,0,0,0,0,0,0,0,47058.82352941176,6,56.666666666666664,1.7647058823529411,0,15.830413711839864,15.754226482185867,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,201.0,30.166137,31.6680496,50,1,1,1,1,1,1,1,1,1,98507.46268656716,25,40.2,24.875621890547265,9,16.300417291085605,16.486367704879513,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,289.0,29.9924715,30.8920785,18,0,0,0,1,1,1,0,0,0,74394.46366782006,16,72.25,6.228373702422145,3,16.10616420501588,16.360729622918004,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,208.0,31.17310014,29.9287022,3,0,0,0,0,0,0,0,0,0,62000.0,9,69.33333333333333,1.4423076923076923,0,16.16000514993119,16.16000514993119,15.851522672265068,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,163.0,30.0246926,31.4940262,49,1,1,1,1,1,1,1,1,1,28220.85889570552,4,81.5,30.061349693251536,9,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,235.0,30.07349031,31.60085522,22,1,1,1,1,0,0,1,1,0,44203.5914893617,9,78.33333333333333,9.361702127659575,6,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,2,200.0,30.09177585,31.6426486,28,1,0,0,1,1,0,1,0,0,66500.0,8,50.0,14.0,4,15.93111255107345,15.88868261241667,16.066802461833923,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,245.0,31.3543445,27.2373159,7,0,0,0,1,0,1,0,0,0,77551.02040816327,9,81.66666666666667,2.8571428571428568,2,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,135.0,29.98644,31.16651,0,0,0,0,0,0,0,0,0,0,16888.88888888889,6,45.0,0.0,0,14.88022163978423,14.751604309291395,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,142.0,29.9819025,31.3772485,19,1,1,1,1,1,0,1,1,1,56338.028169014084,9,47.333333333333336,13.380281690140846,8,16.087842710858826,16.034714150714915,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,110.0,30.090647810305,31.377698496569,43,1,1,1,1,1,1,1,1,1,45454.545454545456,2,55.0,39.090909090909086,9,15.803385043104912,15.803385043104912,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,210.0,29.9294519,30.9148066,0,0,0,0,0,0,0,0,0,0,16000.0,12,52.5,0.0,0,16.10616420501588,15.027451829558391,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,145.0,30.0678135,31.5215178,3,0,1,1,1,0,0,0,0,0,58620.68965517241,6,48.333333333333336,2.0689655172413794,3,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,2,150.0,31.0788548,27.9963244,29,1,1,1,1,1,1,1,1,0,110000.0,6,50.0,19.333333333333332,8,16.345788916607955,16.264790116464905,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,137.0,30.001297636918,31.784604233077,24,1,1,1,1,1,1,0,0,1,54744.52554744526,6,45.666666666666664,17.51824817518248,7,15.616501940217244,15.384361031701085,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,210.0,30.0208035,31.4247196,20,0,0,1,1,1,0,0,0,1,33333.333333333336,6,70.0,9.523809523809524,4,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,2,140.0,29.91637,31.06103,23,0,0,1,1,1,1,0,0,1,26000.0,6,46.666666666666664,16.42857142857143,5,15.279199431073042,15.10749451433816,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,5,295.0,31.069445,28.121653,23,0,0,1,1,1,1,1,0,0,150847.45762711865,15,98.33333333333333,7.796610169491525,5,16.345788916607955,16.803467733629535,16.345788916607955,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,250.0,30.07349031,31.60085522,18,1,1,1,1,0,0,1,1,0,56000.0,16,62.5,7.2,6,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3,159.0,30.06805,31.406379,15,0,1,1,0,1,1,1,1,0,42767.29559748428,9,53.0,9.433962264150942,6,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,138.0,30.0478192,31.5372842,3,0,0,0,0,0,0,0,0,0,80485.50724637682,4,69.0,2.173913043478261,0,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,496.0,30.02201225,31.3100159,15,0,0,1,1,1,1,0,0,1,72580.64516129032,16,124.0,3.024193548387097,5,15.830413711839864,16.97569742890161,16.066802461833923,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,167.0,30.0713212,31.5772612,10,1,1,0,1,1,0,1,1,0,62275.44910179641,6,55.666666666666664,5.9880239520958085,6,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,211.0,30.09177585,31.6426486,46,1,1,1,1,1,1,1,1,1,98578.1990521327,9,70.33333333333333,21.80094786729858,9,15.93111255107345,15.88868261241667,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,175.0,29.98644,31.16651,0,0,0,0,0,0,0,0,0,0,16571.428571428572,6,58.333333333333336,0.0,0,14.88022163978423,14.751604309291395,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,123.0,30.02203,31.30139,33,1,1,1,1,1,0,1,1,1,41926.829268292684,4,61.5,26.829268292682926,8,15.830413711839864,15.830413711839864,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,129.0,30.067731856701,31.692446717947,33,1,1,1,1,1,1,1,1,1,116279.06976744186,4,64.5,25.58139534883721,9,15.82707481102028,16.52356082573315,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,100.0,29.9652119,31.73612133,0,0,0,0,0,0,0,0,0,0,52000.0,4,50.0,0.0,0,15.616501940217244,15.46416937585933,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1,163.0,29.9842757,31.3346859,3,0,0,0,0,0,0,0,0,0,18404.907975460123,3,54.333333333333336,1.8404907975460123,0,16.087842710858826,14.946392430117784,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,100.0,29.896143872645,31.069938879758,0,0,0,0,0,0,0,0,0,0,23000.0,6,33.333333333333336,0.0,0,15.279199431073042,14.648420115681892,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,81.0,30.09177585,31.6426486,25,0,0,1,0,1,0,1,0,1,64197.53086419753,2,40.5,30.864197530864196,4,15.93111255107345,15.88868261241667,16.066802461833923,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,168.0,29.9842656,31.540594,0,0,0,0,0,0,0,0,0,0,57142.857142857145,9,56.0,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,36.0,29.9773073,31.35916,15,1,1,1,0,0,1,0,0,0,62616.666666666664,0,60.0,41.66666666666667,4,16.087842710858826,14.628306144406377,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,213.0,30.125082,31.8853002,21,0,0,1,1,1,1,0,0,1,103286.38497652582,9,71.0,9.859154929577466,5,15.616501940217244,16.012735246411598,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,230.0,29.9483601,31.712132,18,1,1,1,0,1,0,1,1,0,19565.217391304348,9,76.66666666666667,7.82608695652174,6,15.616501940217244,15.319588176962746,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,181.0,29.9633661,31.0009178,14,1,1,1,1,1,0,1,1,0,35911.60220994475,9,60.333333333333336,7.734806629834254,7,16.10616420501588,15.988839917212927,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,145.0,29.9678067,31.5159872,13,0,1,0,0,1,1,1,0,0,24827.58620689655,6,48.333333333333336,8.965517241379311,4,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
